Parent ID,Parent Weight,Child ID,Child Weight
93BAE370-01A3-48F1-B0A5-80278296ADFA,1.00,645F230B-9035-4995-BBEC-A3D0D9EBBCD9,1.00
D9771169-889B-43E8-A9F2-B8D8C73BE622,1.00,05A5F9AC-1C21-4899-B595-415C2176DED6,1.00
D9771169-889B-43E8-A9F2-B8D8C73BE622,1.00,5352393B-BDBC-4C79-B78E-15B1CC7B55DD,1.00
D9771169-889B-43E8-A9F2-B8D8C73BE622,1.00,5AE802D6-1157-46F8-A615-A9426C1DFCD8,1.00
D9771169-889B-43E8-A9F2-B8D8C73BE622,1.00,9F2FABE7-D8AD-41F9-92E6-E75A29B60C2D,1.00
D9771169-889B-43E8-A9F2-B8D8C73BE622,1.00,8CA4C960-F78D-4AD8-B22E-AB3E75FF21DE,1.00
D7E54137-E32B-4F0B-981A-626522DD86A0,1.00,D2090004-6C1E-47B9-BFD9-8E72465C491F,1.00
D7E54137-E32B-4F0B-981A-626522DD86A0,1.00,1D43B7C5-D570-4D76-8D1D-466B37B42B82,1.00
D7E54137-E32B-4F0B-981A-626522DD86A0,1.00,1F076D4C-1832-4CA6-8BA3-A83CC98AF9A5,1.00
D7E54137-E32B-4F0B-981A-626522DD86A0,1.00,69C11298-4652-4624-BF3F-13BA13E5B5A2,1.00
D7E54137-E32B-4F0B-981A-626522DD86A0,1.00,D350EB7D-842F-4B8E-BD27-9CFB7A004C95,1.00
95F2F635-6F5E-4F68-92C0-66E5982B9584,1.00,A29C41DA-EEA3-4B0F-B857-47753593E593,1.00
95F2F635-6F5E-4F68-92C0-66E5982B9584,1.00,04DAE8CF-FDE9-427D-9F1C-4476D1C20428,1.00
95F2F635-6F5E-4F68-92C0-66E5982B9584,1.00,12B12DA4-2B61-4E5A-9832-C8CD6747D4EB,1.00
95F2F635-6F5E-4F68-92C0-66E5982B9584,1.00,567153D5-F6D5-4998-8F9C-F24F210DF2EA,1.00
95F2F635-6F5E-4F68-92C0-66E5982B9584,1.00,31EA6FB4-791B-4F53-A89E-16100DFA9BDC,1.00
413817C6-D0B5-48CD-BF94-EA52D1329FCE,1.00,EFE215CD-0B85-4808-AFEA-701A93A9420F,1.00
413817C6-D0B5-48CD-BF94-EA52D1329FCE,1.00,6AB35D00-682C-4CE2-A770-98DF2568F748,1.00
6AB35D00-682C-4CE2-A770-98DF2568F748,1.00,2E485F38-6483-48AA-9BB0-E5C525CA77FD,1.00
2E485F38-6483-48AA-9BB0-E5C525CA77FD,1.00,9248D9F8-1BA6-4939-B7B4-73D0AF0DD657,1.00
2E485F38-6483-48AA-9BB0-E5C525CA77FD,1.00,10284746-10C9-4504-AB65-86FF329BB20B,1.00
480F1D78-F05B-49BE-AD71-65834A6BB6BF,1.00,4F65A778-3EC8-4D20-B67C-6F754F174B68,1.00
480F1D78-F05B-49BE-AD71-65834A6BB6BF,1.00,370C0E64-5EFD-4AE5-91AC-63D6CD0A332D,1.00
480F1D78-F05B-49BE-AD71-65834A6BB6BF,1.00,62C4CF2B-D7DD-42D2-9DF1-2091C3396304,1.00
480F1D78-F05B-49BE-AD71-65834A6BB6BF,1.00,7C349E2A-749A-4A1D-824B-954ED26D2F34,1.00
480F1D78-F05B-49BE-AD71-65834A6BB6BF,1.00,06F031D3-B2CA-4128-A468-FCDF94095935,1.00
F005E22B-B7E5-4DE0-ACCA-16E553EADBA1,1.00,072BFB50-2F19-4546-B025-A4488654A1D1,1.00
F005E22B-B7E5-4DE0-ACCA-16E553EADBA1,1.00,35CCAF7F-94DE-48B2-A47C-EAAF496FC250,1.00
F005E22B-B7E5-4DE0-ACCA-16E553EADBA1,1.00,34D4F20E-B062-43CC-A64C-BB6DF008C191,1.00
F005E22B-B7E5-4DE0-ACCA-16E553EADBA1,1.00,228E85B2-62DB-4719-A905-FB0569325B43,1.00
F005E22B-B7E5-4DE0-ACCA-16E553EADBA1,1.00,43B60921-9E71-4FF5-865E-E98A557969C8,1.00
AA1E941B-ADA8-4B7C-A237-83AF9ACEF3F1,1.00,985F439C-9172-4AC9-99B5-6380CFBB6E68,1.00
AA1E941B-ADA8-4B7C-A237-83AF9ACEF3F1,1.00,F579FB3F-DF98-4703-81EB-E42F9BAA7446,1.00
AA1E941B-ADA8-4B7C-A237-83AF9ACEF3F1,1.00,0C050230-E482-4403-B2BD-1A317726E1F6,1.00
AA1E941B-ADA8-4B7C-A237-83AF9ACEF3F1,1.00,CF7BD6AB-FD9E-4C73-A945-2644CEB15E9A,1.00
AA1E941B-ADA8-4B7C-A237-83AF9ACEF3F1,1.00,3D78857F-0CE3-457B-B1F7-DA6D60D09578,1.00
FF65BCF2-798F-4271-848C-6A1AEBD3397E,1.00,B4B97E98-E384-44E6-B418-D37462820F7A,1.00
FF65BCF2-798F-4271-848C-6A1AEBD3397E,1.00,D72DE5D0-BD51-48F4-BCD6-60A3F56D3FDA,1.00
FF65BCF2-798F-4271-848C-6A1AEBD3397E,1.00,2D6A5578-3ED9-4222-8F3F-5B7916C960F7,1.00
FF65BCF2-798F-4271-848C-6A1AEBD3397E,1.00,59B44F28-C77B-4B3F-B186-FE39A279575A,1.00
FF65BCF2-798F-4271-848C-6A1AEBD3397E,1.00,3DDC680F-7DE1-4325-B8E2-89CF6ADA3C6C,1.00
530C12F4-4073-43DA-8CBD-115300AF6AC5,1.00,6432FD12-5BBC-4C85-9095-CBDA43609875,1.00
530C12F4-4073-43DA-8CBD-115300AF6AC5,1.00,478B3C2F-C406-497D-940F-B75A42786F27,1.00
530C12F4-4073-43DA-8CBD-115300AF6AC5,1.00,162D8EED-40BF-4034-9DB2-69821EAF6147,1.00
530C12F4-4073-43DA-8CBD-115300AF6AC5,1.00,11C2A19D-65AE-425B-B996-0A2FD31602B4,1.00
530C12F4-4073-43DA-8CBD-115300AF6AC5,1.00,E20F1BE6-673D-499F-B4D8-36B8735902EE,1.00
569C0992-16A9-4538-BB52-8BAE718976DD,1.00,6F40696D-AA2A-48E4-9EF4-44A0C7559765,1.00
569C0992-16A9-4538-BB52-8BAE718976DD,1.00,5F8AC624-C4EB-4F1F-BCA4-F633F3AFCB5B,1.00
5F8AC624-C4EB-4F1F-BCA4-F633F3AFCB5B,1.00,5ADA3DBB-3986-4F35-9E01-40F090EBAE55,1.00
5ADA3DBB-3986-4F35-9E01-40F090EBAE55,1.00,6E1549A9-698F-4E5B-AA7E-D470617EE78B,1.00
6E1549A9-698F-4E5B-AA7E-D470617EE78B,1.00,9FBE6E92-05E3-47A1-B4B6-1DA4A3432DBB,1.00
BD0B51DB-E80C-4627-9D67-38CBFCAEC7B5,1.00,25DF6583-AF67-497C-844A-8D0E70F533D8,1.00
25DF6583-AF67-497C-844A-8D0E70F533D8,1.00,A99C5174-AFDF-4AE0-A80C-625DA59D5AD0,1.00
25DF6583-AF67-497C-844A-8D0E70F533D8,1.00,A3DAEFF7-09A1-40C0-9F70-D4A81960DACB,1.00
25DF6583-AF67-497C-844A-8D0E70F533D8,1.00,6DEE312B-F0F3-4927-9B60-9683C6E044B8,1.00
25DF6583-AF67-497C-844A-8D0E70F533D8,1.00,6D15EE87-5AEB-4085-B1A7-C481E80CDFC9,1.00
AADDD160-604B-48EA-BD7B-D2FD51466C25,1.00,B57F4990-176D-4D07-8271-8ADAF8D2F5B1,1.00
B57F4990-176D-4D07-8271-8ADAF8D2F5B1,1.00,510634D4-F76E-49EF-B381-BE47C47D7176,1.00
510634D4-F76E-49EF-B381-BE47C47D7176,1.00,A57648C5-45CA-4395-89F3-F098883713A6,1.00
510634D4-F76E-49EF-B381-BE47C47D7176,1.00,A3328066-8B23-47B6-8C97-C837396CD797,1.00
A3328066-8B23-47B6-8C97-C837396CD797,1.00,E90579AD-C323-4203-A434-CB304976A8D0,1.00
FBA4C56A-591B-463F-87E4-109B7DD2A3FE,1.00,4B33704E-831F-44FB-B4C4-34DB4BDBA19E,1.00
FBA4C56A-591B-463F-87E4-109B7DD2A3FE,1.00,8E1FF7B9-DDDE-4280-BEFA-5F156BAA9851,1.00
8E1FF7B9-DDDE-4280-BEFA-5F156BAA9851,1.00,CAA64962-EB6F-4F90-8496-A41323FA2F61,1.00
CAA64962-EB6F-4F90-8496-A41323FA2F61,1.00,F646706A-04C6-468A-9942-35C03459B298,1.00
F646706A-04C6-468A-9942-35C03459B298,1.00,E93FE22C-D2F1-4556-9752-F1D07C675966,1.00
2941F9BC-281F-4BED-B02A-5A60ADB7C300,1.00,A3A8B733-40DA-4EEB-A860-2F27E30639ED,1.00
2941F9BC-281F-4BED-B02A-5A60ADB7C300,1.00,D7442AAC-DD2B-4779-B650-AFDCDE9493E6,1.00
2941F9BC-281F-4BED-B02A-5A60ADB7C300,1.00,9EED6E01-B9CD-4C4C-92D7-39899A9D2E95,1.00
2941F9BC-281F-4BED-B02A-5A60ADB7C300,1.00,66309D84-2D07-46B6-A47A-6F4B1D4D7963,1.00
2941F9BC-281F-4BED-B02A-5A60ADB7C300,1.00,B585C7E8-7ACB-4524-B8E0-3A53590FF65F,1.00
FE785680-BB13-4DC4-83D8-B961049107F7,1.00,1378714E-2DF4-40AE-B943-3DE06E411C4D,1.00
FE785680-BB13-4DC4-83D8-B961049107F7,1.00,20244421-87BA-424C-95FB-3D9D0B177F6E,1.00
FE785680-BB13-4DC4-83D8-B961049107F7,1.00,10DE0A4C-5893-46C2-BC48-BA0DDEE8946C,1.00
FE785680-BB13-4DC4-83D8-B961049107F7,1.00,A7AAF34E-1D51-4E84-9662-913B33B0C27F,1.00
FE785680-BB13-4DC4-83D8-B961049107F7,1.00,5B49F579-72A0-44B5-BBF4-9D0C223841E5,1.00
E655F76B-7992-4793-ACD0-9FB6121313A6,1.00,454560E5-8887-4313-A4D7-E8B72495E0E6,1.00
E655F76B-7992-4793-ACD0-9FB6121313A6,1.00,EFC1A184-C211-4E51-8CA9-B4FD4923A4CF,1.00
E655F76B-7992-4793-ACD0-9FB6121313A6,1.00,55800184-BE7F-480E-9BA1-BDA264EE9758,1.00
E655F76B-7992-4793-ACD0-9FB6121313A6,1.00,F88ED819-4783-4726-9211-3F5568F22C5C,1.00
E655F76B-7992-4793-ACD0-9FB6121313A6,1.00,D8F95C98-D5DC-46C8-8362-3122A4EA9745,1.00
81529966-AE9B-47FF-9991-E4C9B41F3DF5,1.00,E3E86451-5E80-47D0-976D-F3D9C7FACDBE,1.00
E3E86451-5E80-47D0-976D-F3D9C7FACDBE,1.00,5D17CC1E-5CE4-47D0-BCA3-98ACEBC8F4C1,1.00
E3E86451-5E80-47D0-976D-F3D9C7FACDBE,1.00,09AF634A-8A3C-4640-ABC5-1608DB811674,1.00
09AF634A-8A3C-4640-ABC5-1608DB811674,1.00,56FF5D41-0755-4167-A153-4A56BEC241BC,1.00
56FF5D41-0755-4167-A153-4A56BEC241BC,1.00,1D1C8431-DAD3-458C-BA6C-7FEF95B6196B,1.00
6FB24362-1DD9-46FA-8E01-014A8A0A98CB,1.00,9A7DCD09-EB61-483E-8DA9-80BC685A9CF0,1.00
6FB24362-1DD9-46FA-8E01-014A8A0A98CB,1.00,D3C86133-C51D-4209-944A-E27FBA3F3499,1.00
6FB24362-1DD9-46FA-8E01-014A8A0A98CB,1.00,F5A3E204-549F-43A8-B1A7-6AD707A57C2C,1.00
6FB24362-1DD9-46FA-8E01-014A8A0A98CB,1.00,4CBE6D7C-55A2-4502-BD1A-9A514BD9EF0E,1.00
6FB24362-1DD9-46FA-8E01-014A8A0A98CB,1.00,D5CB868B-F3C1-4A79-91B8-6C1258BA69C7,1.00
182EFA51-74B7-4025-A490-D057661FB07E,1.00,F20D222E-15A6-4AA8-937A-B4528915812A,1.00
182EFA51-74B7-4025-A490-D057661FB07E,1.00,E9C28DEC-96EE-476F-812A-33397F50D57B,1.00
182EFA51-74B7-4025-A490-D057661FB07E,1.00,C7798773-58A5-4DA3-8DFB-3B87FDC73AFF,1.00
182EFA51-74B7-4025-A490-D057661FB07E,1.00,1D8D6EF7-7FFC-4E34-9983-91BCED1A67F1,1.00
182EFA51-74B7-4025-A490-D057661FB07E,1.00,EBFD08D1-7B31-411F-9387-7903F73109C9,1.00
095F34C4-E5A0-4381-AA11-4F447345058B,1.00,C7E40E71-B76D-40C0-B3A8-367842A17883,1.00
095F34C4-E5A0-4381-AA11-4F447345058B,1.00,65432078-85B3-4B4E-8B3B-97DC0A57C7E1,1.00
095F34C4-E5A0-4381-AA11-4F447345058B,1.00,BBFCCACF-07EE-46CE-A67F-1DD6E34A5D54,1.00
095F34C4-E5A0-4381-AA11-4F447345058B,1.00,AB43ED58-B476-430A-8881-B8AD5F7DA114,1.00
095F34C4-E5A0-4381-AA11-4F447345058B,1.00,0B28817B-051F-4BED-8BD7-1C4D80390E9B,1.00
030173BA-9866-4974-BC43-13EE79F40C1C,1.00,BF821E3E-85FC-4153-8610-9B98DACA67C0,1.00
030173BA-9866-4974-BC43-13EE79F40C1C,1.00,E0CE935E-505A-4F98-A3E2-758C5B237A4F,1.00
E0CE935E-505A-4F98-A3E2-758C5B237A4F,1.00,D3B27925-C6B9-48C5-8E4B-0D148FD7CA41,1.00
D3B27925-C6B9-48C5-8E4B-0D148FD7CA41,1.00,42F1BB71-EA14-4E63-800E-E1DE2DF7706A,1.00
D3B27925-C6B9-48C5-8E4B-0D148FD7CA41,1.00,242D6EED-434E-4DC9-BF35-A5227259982D,1.00
6A3A22E2-B60A-4D53-806E-E3BE0D120281,1.00,42F50684-D9E1-44D3-B71E-7BAC8E2664B8,1.00
6A3A22E2-B60A-4D53-806E-E3BE0D120281,1.00,AE5A5E74-0D83-4702-8F4A-70DDD072155F,1.00
6A3A22E2-B60A-4D53-806E-E3BE0D120281,1.00,179E3215-5908-4FB8-8A2C-19F9925AA48C,1.00
6A3A22E2-B60A-4D53-806E-E3BE0D120281,1.00,18D36A9D-6212-4297-8161-2A9B68B0A268,1.00
6A3A22E2-B60A-4D53-806E-E3BE0D120281,1.00,A4EE1258-42AD-414D-800B-24C9F0BF1532,1.00
4BE13801-A256-4FE2-AF4F-A77831603259,1.00,62444BF1-F564-4A08-9305-FF75C9AC91A8,1.00
4BE13801-A256-4FE2-AF4F-A77831603259,1.00,1F4F8AF6-6B86-490B-9AE1-11D50F8BFE32,1.00
4BE13801-A256-4FE2-AF4F-A77831603259,1.00,8324D2AD-3AF2-45A8-8EBE-0FBD800B1174,1.00
4BE13801-A256-4FE2-AF4F-A77831603259,1.00,FF4D6E6B-73F7-47B2-B9FA-2D98158C0D3F,1.00
4BE13801-A256-4FE2-AF4F-A77831603259,1.00,66CA2019-3383-408F-A1EB-E49F0D9849B3,1.00
9B14B886-CCCE-43DD-856D-CB873785CF7D,1.00,7932E692-991F-4583-93BC-CC5F4A3ADDF2,1.00
9B14B886-CCCE-43DD-856D-CB873785CF7D,1.00,84EEA193-D7B3-4232-A203-CEB168771EC9,1.00
9B14B886-CCCE-43DD-856D-CB873785CF7D,1.00,ACD52547-D0AC-4E81-986B-9C22155221F6,1.00
9B14B886-CCCE-43DD-856D-CB873785CF7D,1.00,57F91B82-3A1E-40E7-B18B-AC7D80970987,1.00
9B14B886-CCCE-43DD-856D-CB873785CF7D,1.00,E9EF7A6E-40B1-4D20-865D-E8BC3DEBE8A0,1.00
D5AB1F72-4429-405C-B6A8-C12EB0A0F5D4,1.00,16E114D1-FAD9-4833-AD00-5A2CE4DD9D77,1.00
D5AB1F72-4429-405C-B6A8-C12EB0A0F5D4,1.00,33E53E38-803B-4258-9D96-35FA476E3E77,1.00
33E53E38-803B-4258-9D96-35FA476E3E77,1.00,CE69C3C3-D10F-4047-BF64-E8EA3C50F8C6,1.00
33E53E38-803B-4258-9D96-35FA476E3E77,1.00,20DFF4B5-70D8-4D02-B956-402634579B15,1.00
20DFF4B5-70D8-4D02-B956-402634579B15,1.00,945DA836-6705-47DA-8FFF-CCFCE25B142D,1.00
6A8BFF62-8F89-492A-B069-CB064D482835,1.00,FB37FA72-C7FD-40C7-919B-EA32821C0A53,1.00
6A8BFF62-8F89-492A-B069-CB064D482835,1.00,47448DA6-36EC-4A2A-8B92-A557C8F6151F,1.00
6A8BFF62-8F89-492A-B069-CB064D482835,1.00,A42E5381-70EA-4F54-80DF-D0332059C5BE,1.00
6A8BFF62-8F89-492A-B069-CB064D482835,1.00,835EDC47-061B-4A58-8D58-F1E207E345E9,1.00
6A8BFF62-8F89-492A-B069-CB064D482835,1.00,C8948A02-0F66-4CDD-8318-74179CC2DD47,1.00
40375D5A-DDF5-4675-A7C5-3FDCB91EA4E7,1.00,474B1A44-D690-4110-B267-74CD20ED0248,1.00
474B1A44-D690-4110-B267-74CD20ED0248,1.00,04722691-858F-4046-82D2-C609C79F486E,1.00
04722691-858F-4046-82D2-C609C79F486E,1.00,F2767082-4A41-44AF-9759-FCA01EAB99B8,1.00
04722691-858F-4046-82D2-C609C79F486E,1.00,BB844999-095D-4A77-9F92-D4930504F36A,1.00
BB844999-095D-4A77-9F92-D4930504F36A,1.00,C6ED9562-28F5-478A-8901-7252D9682F00,1.00
FD6D5885-5B37-42F3-B9DE-DEA1E3EED4B1,1.00,2A8C5BB3-A06F-42A4-BD20-77CC5A8FAA28,1.00
2A8C5BB3-A06F-42A4-BD20-77CC5A8FAA28,1.00,6DFD50D4-93F0-469B-8006-B5963FE4B0D5,1.00
6DFD50D4-93F0-469B-8006-B5963FE4B0D5,1.00,9971BA0E-E7F2-4E5A-B431-62E74576859C,1.00
9971BA0E-E7F2-4E5A-B431-62E74576859C,1.00,442745EE-B8DA-43EA-A68E-6DAD78464512,1.00
9971BA0E-E7F2-4E5A-B431-62E74576859C,1.00,16D73C28-F1BD-421D-8E78-AB52A89357F6,1.00
D5C66831-97F5-4A76-A08C-3CE7A86BD797,1.00,8ADD775F-A84F-4CB0-B5F9-4EDD6C6B6EF9,1.00
8ADD775F-A84F-4CB0-B5F9-4EDD6C6B6EF9,1.00,E9BEA7FC-C330-495E-829F-2239818469DD,1.00
E9BEA7FC-C330-495E-829F-2239818469DD,1.00,EED9331F-F4C0-4EA4-A9CF-ACC0009CAB9B,1.00
E9BEA7FC-C330-495E-829F-2239818469DD,1.00,9E62B051-D337-409F-AF51-AC60AF504435,1.00
E9BEA7FC-C330-495E-829F-2239818469DD,1.00,E862FA55-256E-4F0A-88F0-27C188197298,1.00
94E233B9-77A1-4A38-AE45-7E5CF91CBAD8,1.00,11483FBD-ACA8-4301-B82F-CFC468F373D7,1.00
94E233B9-77A1-4A38-AE45-7E5CF91CBAD8,1.00,FD4E39CF-E36C-43D0-A3B0-644D0CE56E3A,1.00
94E233B9-77A1-4A38-AE45-7E5CF91CBAD8,1.00,F98A478E-08E4-4C04-843F-E063FF1D6EEE,1.00
94E233B9-77A1-4A38-AE45-7E5CF91CBAD8,1.00,76D9C665-3AF6-4169-AF6A-50AFDE8C097D,1.00
94E233B9-77A1-4A38-AE45-7E5CF91CBAD8,1.00,A12C112C-92C4-435E-9AB8-F87A5D5E8446,1.00
86E3EAAC-A8ED-4DF7-9A6C-722FF7836055,1.00,0412528A-ED6A-45F7-A070-50B5586583FF,1.00
86E3EAAC-A8ED-4DF7-9A6C-722FF7836055,1.00,4F96E3A8-4E45-4A8C-8EE3-FB22C0DF0736,1.00
86E3EAAC-A8ED-4DF7-9A6C-722FF7836055,1.00,462D33E3-4E38-412A-8DFE-8EC89B93EF4A,1.00
86E3EAAC-A8ED-4DF7-9A6C-722FF7836055,1.00,FCB3CC1B-DA24-4F25-B09B-BB258EC85B36,1.00
86E3EAAC-A8ED-4DF7-9A6C-722FF7836055,1.00,EA6B35D0-3E07-4B79-A051-D2F44F232E50,1.00
BDF916C4-ED1C-46B8-8DA0-7907406F1E11,1.00,6FB096D7-C5C5-4694-B2B6-ED6E07E8B2E4,1.00
BDF916C4-ED1C-46B8-8DA0-7907406F1E11,1.00,163DCBBF-99F2-4B13-B6DA-67EA65512FE2,1.00
BDF916C4-ED1C-46B8-8DA0-7907406F1E11,1.00,E8E3398A-96E1-408A-A77C-F64007E8D18A,1.00
BDF916C4-ED1C-46B8-8DA0-7907406F1E11,1.00,0656E651-C5A2-44DE-9098-B25BD4A30561,1.00
BDF916C4-ED1C-46B8-8DA0-7907406F1E11,1.00,D1EB0FB1-E301-44DE-A205-0FC5060FF3F3,1.00
304F3022-0111-460F-88CA-5C27A61DE54B,1.00,783C98C9-7A2E-4ABC-AF5D-EC479E9C01F6,1.00
783C98C9-7A2E-4ABC-AF5D-EC479E9C01F6,1.00,C928580A-1E21-4DE8-BC80-BA64B473A280,1.00
C928580A-1E21-4DE8-BC80-BA64B473A280,1.00,B02A212F-8760-42BC-B4B2-A33ABADD70A3,1.00
B02A212F-8760-42BC-B4B2-A33ABADD70A3,1.00,A6379B39-808B-46B6-87E8-1A8626A24A06,1.00
A6379B39-808B-46B6-87E8-1A8626A24A06,1.00,32D253D8-4DEE-4D1E-95B7-CACA8092A226,1.00
D0CA9CA4-89DE-48D6-9756-286A49FC2696,1.00,A532D452-13F8-4B86-AA01-BCC2FA221D37,1.00
D0CA9CA4-89DE-48D6-9756-286A49FC2696,1.00,0CA18B31-5964-43CC-A33B-864E4A21BC76,1.00
D0CA9CA4-89DE-48D6-9756-286A49FC2696,1.00,1EECF9BA-03DE-4E62-B7C0-5326C71D3E25,1.00
D0CA9CA4-89DE-48D6-9756-286A49FC2696,1.00,AC12A9C2-889A-4F58-BFE0-00EBB09F5947,1.00
D0CA9CA4-89DE-48D6-9756-286A49FC2696,1.00,18874FE0-432F-4F93-830A-8C274D5F9159,1.00
089096A1-91EB-476F-A514-7BF257219C2F,1.00,C7AFD1D4-3FDF-4F44-B267-8535ED51087E,1.00
C7AFD1D4-3FDF-4F44-B267-8535ED51087E,1.00,62E9699F-7089-427A-B76B-A800BC82A616,1.00
62E9699F-7089-427A-B76B-A800BC82A616,1.00,DD52A18B-AAAC-4AC7-8AC4-D4FA4F77B9AA,1.00
62E9699F-7089-427A-B76B-A800BC82A616,1.00,D6962D2A-1CC7-4E5E-81DD-CA94E27F28F4,1.00
D6962D2A-1CC7-4E5E-81DD-CA94E27F28F4,1.00,8C03E68A-7B09-4E68-844A-760E8BBFED4F,1.00
C1862F68-4F89-43D0-9481-19484FF5161A,1.00,704C4BBC-6C49-4705-8EC6-CDE6979EC467,1.00
704C4BBC-6C49-4705-8EC6-CDE6979EC467,1000.00,F418D25C-7608-4F6D-9E3E-065F30A66253,50.00
F418D25C-7608-4F6D-9E3E-065F30A66253,50.00,F8CCBB9F-F93F-4E36-9ACB-5650239457A7,1.00
F418D25C-7608-4F6D-9E3E-065F30A66253,50.00,46D8CCDF-9724-41B3-9D55-D03B1CDAA439,1.00
F418D25C-7608-4F6D-9E3E-065F30A66253,50.00,D72B2614-4833-4EB1-A030-7E199F9E6B64,1.00
417ACD5E-4639-45DE-A4AB-F1388657E101,1.00,EA86784D-A87A-42EB-A694-0820025A340A,1.00
417ACD5E-4639-45DE-A4AB-F1388657E101,1.00,A72F129C-C029-4692-801E-07D545DBF30A,1.00
417ACD5E-4639-45DE-A4AB-F1388657E101,1.00,E16E6518-47F4-46FF-8E63-AF11F430FB44,1.00
417ACD5E-4639-45DE-A4AB-F1388657E101,1.00,4F0D7991-0D1B-4445-AA92-FEBFBD9A7907,1.00
417ACD5E-4639-45DE-A4AB-F1388657E101,1.00,9779F424-5C06-4154-9580-1BD33696D9E1,1.00
2573DF9F-1287-4C24-89E0-F6C65F1C211C,1.00,432FAEF0-1642-4151-855B-E70CBA8C2C71,1.00
432FAEF0-1642-4151-855B-E70CBA8C2C71,1.00,E1DE387E-D962-4358-A88F-D6D30EF3689C,1.00
E1DE387E-D962-4358-A88F-D6D30EF3689C,1.00,C17E62B0-F53F-49EE-8B35-7D730F64BD4E,1.00
C17E62B0-F53F-49EE-8B35-7D730F64BD4E,1.00,7658D812-AD1C-423C-9943-E07935FD620E,1.00
C17E62B0-F53F-49EE-8B35-7D730F64BD4E,1.00,5634E551-D51D-4FE3-9C60-FC87D3507000,1.00
BFD2DDC5-25F1-4853-B9EB-E6852BB1EDBA,1.00,1DF86DC4-3C4F-4AC5-B66B-A81584D0D42F,1.00
BFD2DDC5-25F1-4853-B9EB-E6852BB1EDBA,1.00,8F972774-7C63-4F5D-93D7-17A6B45AB8CE,1.00
BFD2DDC5-25F1-4853-B9EB-E6852BB1EDBA,1.00,939F7585-8236-4E5A-B6AC-A1562466220B,1.00
BFD2DDC5-25F1-4853-B9EB-E6852BB1EDBA,1.00,4A022018-C9D0-49EF-B7EA-5C55EDB5CBC3,1.00
BFD2DDC5-25F1-4853-B9EB-E6852BB1EDBA,1.00,DE0A9B48-D071-4565-BD44-07C3DD91E8F7,1.00
926B7E8D-F61F-4AE6-B34B-5E5308259910,1.00,763DE0CD-D91C-4704-A41D-FE4BD4027ED1,1.00
926B7E8D-F61F-4AE6-B34B-5E5308259910,1.00,52A3F450-621D-4A67-B3B1-EB9B924A3F1B,1.00
926B7E8D-F61F-4AE6-B34B-5E5308259910,1.00,1E06C544-AB65-4BFA-8A62-3FADEE296497,1.00
926B7E8D-F61F-4AE6-B34B-5E5308259910,1.00,BDB03E33-10F7-4912-834D-7B0EC11DE4DA,1.00
926B7E8D-F61F-4AE6-B34B-5E5308259910,1.00,245283B2-14AF-4F22-8824-21143975F9FB,1.00
A073FEA8-C52A-4A20-8CEE-642C7B21ABE4,1.00,A5318ABC-BA0C-4951-B86D-C18F24DE741F,1.00
A073FEA8-C52A-4A20-8CEE-642C7B21ABE4,1.00,B208C987-DB8E-4E4A-A2FC-396B5EFCB26B,1.00
A073FEA8-C52A-4A20-8CEE-642C7B21ABE4,1.00,0A4BF72E-9E35-457E-9CBA-2D50D91DD49E,1.00
A073FEA8-C52A-4A20-8CEE-642C7B21ABE4,1.00,C5C1394B-A9A8-477E-99AC-E0BA09ADDC5C,1.00
A073FEA8-C52A-4A20-8CEE-642C7B21ABE4,1.00,C08381E8-F4F1-4C50-B030-E6AF90CCC38A,1.00
7335650A-A76E-4CBA-9BCA-C1F22CC74172,1.00,D52AD6A0-A380-496C-9223-61E49AF6421C,1.00
7335650A-A76E-4CBA-9BCA-C1F22CC74172,1.00,3C3DEFD6-1F26-4F5B-BC19-74D160D70650,1.00
7335650A-A76E-4CBA-9BCA-C1F22CC74172,1.00,AFEE1C0C-4F49-4811-8794-2DF42BBF5AA1,1.00
7335650A-A76E-4CBA-9BCA-C1F22CC74172,1.00,832490BA-A451-4E00-89DC-594D1A4116AD,1.00
7335650A-A76E-4CBA-9BCA-C1F22CC74172,1.00,3E9498CC-2C3F-4C0E-AF41-213030C982BD,1.00
306D34F1-900D-4D40-92AD-E9786C2632C8,1.00,36CA6C4D-0201-409F-A4EA-73C943C41B33,1.00
36CA6C4D-0201-409F-A4EA-73C943C41B33,1.00,0B796D78-C765-4661-8E55-3090726D4777,1.00
36CA6C4D-0201-409F-A4EA-73C943C41B33,1.00,502AE385-8465-48E6-BB33-C1B0E354D416,1.00
502AE385-8465-48E6-BB33-C1B0E354D416,1.00,D5E3EF8D-28DB-44F3-A0C0-3810BF3739C7,1.00
D5E3EF8D-28DB-44F3-A0C0-3810BF3739C7,1.00,DB04071F-A817-4B7B-9919-B7E1050D4957,1.00
33122062-3A87-48D8-A869-3997C499F852,1.00,D6144E55-C48A-473C-B5E2-85F8108D1457,1.00
33122062-3A87-48D8-A869-3997C499F852,1.00,F90BC44B-7E73-4B99-B6F8-B47AD601B935,1.00
33122062-3A87-48D8-A869-3997C499F852,1.00,F392AC05-A240-4BD3-9254-5D5A2B352805,1.00
33122062-3A87-48D8-A869-3997C499F852,1.00,7CA2B587-C121-4321-A445-0F23020785D6,1.00
33122062-3A87-48D8-A869-3997C499F852,1.00,A04C20E9-A35F-49AF-8763-A45338DF13B0,1.00
